Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,yLabel,Y
0.022402,0.708930053,-0.08525,-0.0509175,0.60519732,-1.0866,3.1158,4.2024,1.31752327,2.933980782,0.070893005,-0.020861,1.192224885,0.03445,-0.04696875,1.26658518,-2.5057,3.32,5.8257,0.22878563,-0.457569812,0.119222488,-0.020861,1.192224885,0.03445,-0.04696875,1.26658518,-2.5057,3.32,5.8257,0.22878563,-0.457569812,0.119222488,0.118367692,0.077272988,0.100701097,0.105701157,0.056709833,0.015512903,0.37566954,0.360156636,1.521266793,2.101973915,0.007727299,0.170199382,0.166172068,0.139846174,0.13855986,0.07403985,0.017818084,0.975121023,0.957302939,3.198101085,11.61171057,0.016617207,0.190478628,0.144151227,0.152815942,0.167907233,0.094837711,0.021291468,0.831958051,0.810666583,2.086652216,5.989527367,0.014415123,Imb-1,3
-0.033576,0.570957252,-0.1115,-0.030385,0.66042417,-1.6193,1.523,3.1423,-0.005516226,-0.384174928,0.057095725,-0.00519,1.136589527,0.04215,-0.0328975,1.0949001,-2.2897,2.7539,5.0436,0.170848595,-0.505445563,0.113658953,-0.00519,1.136589527,0.04215,-0.0328975,1.0949001,-2.2897,2.7539,5.0436,0.170848595,-0.505445563,0.113658953,0.089118549,0.071154041,0.071672085,0.077725655,0.052491492,0.007526788,0.397631424,0.390104636,1.962669707,5.31116341,0.007115404,0.153129668,0.167299037,0.10555871,0.120079383,0.083349171,0.00422,0.97155366,0.96733366,3.090124315,10.96946827,0.016729904,0.215704839,0.152642041,0.176368948,0.197618559,0.128195726,0.026421198,0.855440036,0.829018839,1.657418681,4.206451957,0.015264204,Imb-1,3
0.039421,0.668422508,-0.0146,0.00697125,0.63685083,-1.5594,2.2422,3.8016,0.496437187,0.572997192,0.066842251,0.011378,1.127242254,-0.129,0.013195,1.07258697,-2.5868,2.7101,5.2969,0.049255979,-0.183040381,0.112724225,0.011378,1.127242254,-0.129,0.013195,1.07258697,-2.5868,2.7101,5.2969,0.049255979,-0.183040381,0.112724225,0.110270469,0.075179346,0.093874912,0.098525425,0.050538333,0.008906879,0.388977528,0.380070649,1.725936913,3.453346805,0.007517935,0.147575668,0.169804803,0.098110931,0.11010621,0.05080821,0.010491142,1.01217933,1.001688188,3.395689995,12.81271975,0.01698048,0.207622147,0.127610344,0.173603732,0.191511299,0.120848602,0.041367081,0.630239173,0.588872092,1.155293187,1.185326644,0.012761034,Imb-1,3
-0.047049,0.633363403,-0.1657,-0.06970125,0.65189922,-1.4841,1.5642,3.0483,0.304205748,-0.213722537,0.06333634,-0.009177,1.186827093,-0.01015,-0.0427925,1.24004664,-2.3216,2.8718,5.1934,0.220759397,-0.560713758,0.118682709,-0.009177,1.186827093,-0.01015,-0.0427925,1.24004664,-2.3216,2.8718,5.1934,0.220759397,-0.560713758,0.118682709,0.106698116,0.06808762,0.096241066,0.09955255,0.061785617,0.004414301,0.293490752,0.289076451,0.942627956,0.542507074,0.006808762,0.17576226,0.158560173,0.149683558,0.144133774,0.084087925,0.009622,0.765774997,0.756152997,2.432291332,6.004772515,0.015856017,0.223355415,0.15581184,0.190781287,0.20555724,0.140169411,0.015671959,0.711536472,0.695864512,1.100497353,0.760590618,0.015581184,Imb-1,3
0.083227,0.629452568,0.0634,0.0852875,0.52254237,-1.5992,2.1856,3.7848,0.059888034,0.77458356,0.062945257,0.062028,1.121952108,0.0437,0.0828425,1.16339622,-2.8354,2.2531,5.0885,-0.138963929,-0.485672393,0.112195211,0.062028,1.121952108,0.0437,0.0828425,1.16339622,-2.8354,2.2531,5.0885,-0.138963929,-0.485672393,0.112195211,0.102931992,0.07366325,0.084716519,0.091373638,0.051309959,0.005560384,0.338912062,0.333351679,1.31860798,1.266138949,0.007366325,0.157724737,0.159305173,0.12222905,0.122621079,0.073452764,0.009835924,0.868886525,0.859050601,2.695315857,7.849161168,0.015930517,0.184362578,0.149265962,0.141598855,0.160887093,0.109105962,0.027719516,0.798333973,0.770614457,1.79463377,4.046039712,0.014926596,Imb-1,3
-0.067201,0.723341667,-0.117,-0.0824325,0.70141806,-2.2628,2.0248,4.2876,0.178522853,0.488146094,0.072334167,-0.001486,1.135388935,-0.18,-0.04955125,1.26621453,-2.029,3.0478,5.0768,0.333849905,-0.609481609,0.113538894,-0.001486,1.135388935,-0.18,-0.04955125,1.26621453,-2.029,3.0478,5.0768,0.333849905,-0.609481609,0.113538894,0.116536745,0.085984868,0.098231319,0.102072383,0.062588473,0.009484831,0.442952018,0.433467188,2.055801457,4.818543211,0.008598487,0.152242816,0.167786816,0.109777006,0.118544024,0.063753021,0.002972,1.000315058,0.997343058,3.456231295,13.10449277,0.016778682,0.193406631,0.144510227,0.158886153,0.17532101,0.119651588,0.006932,0.637371617,0.630439617,1.188302565,1.312717919,0.014451023,Imb-1,3
0.029765,0.63389017,0.0922,0.05460125,0.68333034,-1.7397,1.3975,3.1372,-0.349671944,-0.219370189,0.063389017,-0.020336,1.08468761,-0.0235,-0.03765625,1.37563041,-2.1376,2.5478,4.6854,0.09736108,-0.911338054,0.108468761,-0.020336,1.08468761,-0.0235,-0.03765625,1.37563041,-2.1376,2.5478,4.6854,0.09736108,-0.911338054,0.108468761,0.10298381,0.073455246,0.088602984,0.089874828,0.046048053,0.017044432,0.383313048,0.366268616,2.104192831,5.045040024,0.007345525,0.147535003,0.158405038,0.102128442,0.112904758,0.058727153,0.020684657,0.916680399,0.895995742,3.080023707,10.48231083,0.015840504,0.181055527,0.125723242,0.146959756,0.164909925,0.079553608,0.008807077,0.660237344,0.651430267,1.527788424,2.855555211,0.012572324,Imb-1,3
0.024254,0.574927487,-0.0051,0.033095,0.61646508,-1.4121,1.2867,2.6988,-0.094994164,-0.47692822,0.057492749,0.016411,1.142681357,-0.12405,-0.01149625,1.23470928,-2.2074,2.4919,4.6993,0.203570285,-0.73813809,0.114268136,0.016411,1.142681357,-0.12405,-0.01149625,1.23470928,-2.2074,2.4919,4.6993,0.203570285,-0.73813809,0.114268136,0.093217078,0.066844872,0.069187016,0.081093522,0.042145096,0.029116607,0.364828463,0.335711856,1.961768427,4.392842593,0.006684487,0.147942838,0.173584401,0.106224945,0.112765089,0.067523466,0.010141227,1.103889566,1.09374834,3.762852004,16.63020539,0.01735844,0.208024509,0.123241813,0.201429786,0.195187212,0.09736137,0.032072522,0.784223609,0.752151087,2.046369923,7.314761724,0.012324181,Imb-1,3
0.019698,0.667815339,-0.08385,0.0196775,0.68822292,-1.467,1.7379,3.2049,0.105040352,-0.335294325,0.066781534,0.056052,1.123118172,0.0201,0.05337,1.31091492,-2.318,2.6972,5.0152,0.035099283,-0.690074,0.112311817,0.056052,1.123118172,0.0201,0.05337,1.31091492,-2.318,2.6972,5.0152,0.035099283,-0.690074,0.112311817,0.115566425,0.066062597,0.110004274,0.105578622,0.037347632,0.019473596,0.34759863,0.328125034,1.461632814,2.514981279,0.00660626,0.152319859,0.164763537,0.117433373,0.115914933,0.075740084,0.028355022,0.978963301,0.950608278,3.271995522,11.97200617,0.016476354,0.184071123,0.121000856,0.160570473,0.171572635,0.102273456,0.014666536,0.781533505,0.76686697,2.375417953,9.444928403,0.012100086,Imb-1,3
-0.011116,0.618772494,-0.0299,-0.01549375,0.52610061,-1.673,2.3681,4.0411,0.336067646,1.262426643,0.061877249,-0.079234,1.102213905,-0.1638,-0.0706325,1.03841304,-2.5431,2.2039,4.747,0.0106838,-0.552529035,0.11022139,-0.079234,1.102213905,-0.1638,-0.0706325,1.03841304,-2.5431,2.2039,4.747,0.0106838,-0.552529035,0.11022139,0.098915668,0.073736204,0.074636546,0.087198935,0.040146028,0.015848598,0.39931579,0.383467193,1.966865935,4.563092474,0.00737362,0.149966538,0.161652539,0.104888868,0.114775784,0.073319922,0.02507845,0.951916483,0.926838033,3.251129,11.85041814,0.016165254,0.186845547,0.128861452,0.165625585,0.166906772,0.087472147,0.020822234,0.685536811,0.664714578,1.821201812,3.963835522,0.012886145,Imb-1,3
0.035335,0.667101285,-0.0781,0.00067875,0.56568603,-1.6606,2.3113,3.9719,0.682604134,1.417231592,0.066710129,0.017461,1.130258977,-0.16445,-0.007525,1.19475321,-2.2813,2.5517,4.833,0.183433938,-0.710263694,0.113025898,0.017461,1.130258977,-0.16445,-0.007525,1.19475321,-2.2813,2.5517,4.833,0.183433938,-0.710263694,0.113025898,0.111792632,0.072302013,0.104536651,0.101976322,0.055083624,0.007390446,0.367722226,0.36033178,1.447536506,2.566779102,0.007230201,0.14974722,0.168703869,0.112192002,0.117039282,0.056880141,0.021378,1.028924095,1.007546095,3.828263958,15.6448885,0.016870387,0.210120083,0.12109645,0.205014239,0.197441214,0.106108255,0.047725946,0.65939192,0.611665974,1.157781283,2.004901675,0.012109645,Imb-1,3
-0.021902,0.667297228,-0.064,-0.0136075,0.71668884,-1.6359,1.4688,3.1047,-0.037013006,-0.577259508,0.066729723,-0.037294,1.084230821,-0.11035,-0.028895,1.05753858,-2.7002,2.4811,5.1813,-0.037057739,-0.403469142,0.108423082,-0.037294,1.084230821,-0.11035,-0.028895,1.05753858,-2.7002,2.4811,5.1813,-0.037057739,-0.403469142,0.108423082,0.108777985,0.076672247,0.093642512,0.097866563,0.057982819,0.014029963,0.42944939,0.415419427,1.808383149,4.588852491,0.007667225,0.140080183,0.165099335,0.097467928,0.102426637,0.050108986,0.01023813,0.99011506,0.97987693,3.412919181,12.99640291,0.016509934,0.202290266,0.133383959,0.177886615,0.18467091,0.081132222,0.04109786,0.857676304,0.816578444,2.535967365,9.485135068,0.013338396,Imb-1,3
0.025734,0.655917654,-0.09365,-0.01133875,0.55048938,-1.5521,2.5741,4.1262,0.931321944,2.356512924,0.065591765,0.061289,1.162872234,-0.11745,0.02052625,1.21528722,-2.1624,2.7349,4.8973,0.320071608,-0.822914465,0.116287223,0.061289,1.162872234,-0.11745,0.02052625,1.21528722,-2.1624,2.7349,4.8973,0.320071608,-0.822914465,0.116287223,0.105544608,0.077354313,0.09732602,0.095407059,0.061738625,0.00659898,0.394578932,0.387979952,1.917137739,4.883171288,0.007735431,0.148992417,0.178380701,0.105515299,0.113302051,0.083344972,0.006086,1.007010916,1.000924916,3.389455963,12.40782506,0.01783807,0.191887181,0.148332699,0.146793708,0.166674905,0.1017171,0.034041692,0.78344323,0.749401538,1.972482989,4.523274586,0.01483327,Imb-1,3
-0.008041,0.632195035,-0.16595,-0.03615,0.61275858,-1.6384,2.1808,3.8192,0.574945284,0.704916578,0.063219503,-0.040742,0.999861306,-0.1011,-0.0469275,1.05954009,-2.4699,2.1929,4.6628,0.06136802,-0.445086322,0.099986131,-0.040742,0.999861306,-0.1011,-0.0469275,1.05954009,-2.4699,2.1929,4.6628,0.06136802,-0.445086322,0.099986131,0.096376143,0.081285006,0.078964046,0.080975074,0.042155471,0.011392158,0.390287316,0.378895158,2.074924061,4.407696014,0.008128501,0.139065465,0.143253004,0.104275877,0.109021482,0.04902627,0.006953408,0.906419438,0.899466029,3.584458973,14.91582599,0.0143253,0.197036219,0.15625215,0.159973691,0.171777565,0.081714855,0.014830695,0.901510648,0.886679953,2.303335747,6.890910257,0.015625215,Imb-1,3
-0.040052,0.570440494,-0.025,-0.03525625,0.47480265,-1.4274,1.46,2.8874,-0.057386965,0.171141791,0.057044049,-0.035565,1.084092283,0.00735,-0.041695,1.20787422,-2.1522,2.2164,4.3686,0.040164091,-0.811630769,0.108409228,-0.035565,1.084092283,0.00735,-0.041695,1.20787422,-2.1522,2.2164,4.3686,0.040164091,-0.811630769,0.108409228,0.095124804,0.062775627,0.083621396,0.08896413,0.050727191,0.007029383,0.324768611,0.317739228,1.491967499,3.302148698,0.006277563,0.144486795,0.161164643,0.104555465,0.113992435,0.073590034,0.007860778,0.991021309,0.983160532,3.476662425,14.21425908,0.016116464,0.183137934,0.125787277,0.166732248,0.165830562,0.108832003,0.032241124,0.629395741,0.597154616,1.431016954,2.218189392,0.012578728,Imb-1,3
-0.010975,0.569165468,-0.0881,-0.02995,0.5329947,-1.4991,1.9326,3.4317,0.476248398,0.822764341,0.056916547,0.027743,1.0528124,-0.06025,-0.017375,1.07584869,-2.2367,2.4909,4.7276,0.329644065,-0.397441205,0.10528124,0.027743,1.0528124,-0.06025,-0.017375,1.07584869,-2.2367,2.4909,4.7276,0.329644065,-0.397441205,0.10528124,0.092787385,0.065317505,0.076525493,0.081733709,0.048905503,0.012839298,0.329715046,0.316875748,1.841267359,3.789461693,0.006531751,0.144129318,0.152920125,0.112993031,0.113147422,0.081610719,0.01098367,0.889426243,0.878442574,2.937134655,10.27468364,0.015292013,0.201957197,0.143188148,0.180087505,0.181408888,0.115630929,0.002844006,0.610874873,0.608030866,1.175470144,0.878205423,0.014318815,Imb-1,3
0.095658,0.606328454,0.12375,0.11903375,0.56850297,-1.5331,1.6062,3.1393,-0.365168242,0.38521597,0.060632845,0.049587,1.150701921,-0.02115,0.036675,1.2883794,-2.2577,2.4984,4.7561,0.157149411,-0.690538056,0.115070192,0.049587,1.150701921,-0.02115,0.036675,1.2883794,-2.2577,2.4984,4.7561,0.157149411,-0.690538056,0.115070192,0.100237841,0.070185234,0.089151899,0.090809899,0.057379835,0.020440195,0.399412704,0.378972509,1.844092177,4.910977001,0.007018523,0.153600848,0.170974878,0.106762467,0.115191321,0.056414296,0.025553253,1.011352326,0.985799073,3.28388057,12.03263832,0.017097488,0.195426883,0.130190855,0.1769218,0.181536755,0.110552295,0.009596215,0.68011028,0.670514065,1.308552781,2.363929548,0.013019085,Imb-1,3
-0.024728,0.658863329,-0.12525,-0.0394625,0.48436542,-1.9445,1.6832,3.6277,0.068232743,0.442565663,0.065886333,0.00382,1.085542266,-0.0969,-0.00205625,1.35316902,-2.3333,2.4932,4.8265,0.101877115,-0.743634603,0.108554227,0.00382,1.085542266,-0.0969,-0.00205625,1.35316902,-2.3333,2.4932,4.8265,0.101877115,-0.743634603,0.108554227,0.106030108,0.07767109,0.093454016,0.092370872,0.059448833,0.010754442,0.369844448,0.359090006,1.719279564,2.869225541,0.007767109,0.14213716,0.163491979,0.108827386,0.110781847,0.061848305,0.006802023,0.982965982,0.976163959,3.501838926,13.78841215,0.016349198,0.185834078,0.123951313,0.160161963,0.171435302,0.121599369,0.007342466,0.545123951,0.537781485,1.010525523,0.646593754,0.012395131,Imb-1,3
0.032037,0.623791688,0.07625,0.04002875,0.5463381,-1.4745,1.5011,2.9756,-0.11216577,0.040153801,0.062379169,0.026045,1.074886558,0.09405,0.038325,1.27370166,-2.4799,2.4009,4.8808,-0.049004109,-0.805860589,0.107488656,0.026045,1.074886558,0.09405,0.038325,1.27370166,-2.4799,2.4009,4.8808,-0.049004109,-0.805860589,0.107488656,0.100306971,0.07377664,0.081302573,0.088707195,0.040936601,0.006629304,0.40369578,0.397066477,2.040771593,4.941270178,0.007377664,0.145999291,0.157199072,0.096149404,0.113092519,0.067588814,0.01471188,0.933140586,0.918428706,3.201392024,11.7638657,0.015719907,0.180641021,0.151018504,0.152861074,0.155265217,0.100314531,0.004302,0.851873962,0.847571962,2.346331051,6.919577117,0.01510185,Imb-1,3
0.020251,0.614422157,-0.0036,0.02871125,0.5285469,-1.6641,2.0281,3.6922,-0.030564843,0.760935051,0.061442216,0.009195,1.014829602,-0.0577,-0.0221175,1.18600587,-2.0627,2.1799,4.2426,0.181175785,-0.614301713,0.10148296,0.009195,1.014829602,-0.0577,-0.0221175,1.18600587,-2.0627,2.1799,4.2426,0.181175785,-0.614301713,0.10148296,0.099001141,0.072228285,0.082897921,0.086277397,0.046244799,0.014799982,0.381429141,0.366629159,1.958614645,4.328111378,0.007222828,0.137991511,0.148204534,0.104253804,0.108109811,0.063771951,0.01726902,0.925246486,0.907977466,3.736051465,15.49406135,0.014820453,0.180802321,0.114963467,0.159690492,0.165496566,0.092917943,0.031551272,0.650026103,0.618474831,1.620994156,3.782203032,0.011496347,Imb-1,3
-0.038381,0.706436791,-0.0811,-0.02748375,0.71394603,-1.8003,1.5702,3.3705,-0.119838659,-0.411080117,0.070643679,0.004421,1.155677144,0.06465,0.00137375,1.28222661,-2.4949,3.1973,5.6922,0.080352201,-0.583248508,0.115567714,0.004421,1.155677144,0.06465,0.00137375,1.28222661,-2.4949,3.1973,5.6922,0.080352201,-0.583248508,0.115567714,0.117261711,0.078309871,0.098531274,0.105320728,0.059709035,0.009199325,0.439840842,0.430641516,1.993993747,5.064260949,0.007830987,0.151258285,0.174109752,0.09772128,0.116267508,0.077491195,0.008842,1.028892262,1.020050262,3.087831426,11.46790216,0.017410975,0.181941178,0.145095493,0.154944573,0.161185503,0.102014425,0.020923582,0.903677181,0.882753599,2.627324777,10.03635622,0.014509549,Imb-1,3
0.045141,0.677860941,0.0965,0.03419875,0.57013383,-1.5717,2.5059,4.0776,0.283651495,0.978794453,0.067786094,0.010515,0.979460635,-0.1025,-0.01683875,0.96383826,-2.2626,2.4515,4.7141,0.257471118,-0.225106855,0.097946063,0.010515,0.979460635,-0.1025,-0.01683875,0.96383826,-2.2626,2.4515,4.7141,0.257471118,-0.225106855,0.097946063,0.113310889,0.074115463,0.098627499,0.102732612,0.055685868,0.007041452,0.338871177,0.331829725,1.410969468,1.977501,0.007411546,0.134252486,0.142029591,0.094483447,0.106720889,0.065412367,0.006683626,0.819960124,0.813276498,2.966758185,10.30752146,0.014202959,0.180242225,0.122518644,0.144346667,0.164771243,0.094403274,0.014888899,0.634286114,0.619397215,1.368311397,2.231147876,0.012251864,Imb-1,3
-0.036695,0.722827676,-0.0864,-0.08271125,0.57065274,-1.8728,2.3206,4.1934,0.684589704,1.252733809,0.072282768,-0.051892,1.196930469,-0.1029,-0.047635,1.24227054,-2.4728,2.3086,4.7814,-0.018082638,-0.799906486,0.119693047,-0.051892,1.196930469,-0.1029,-0.047635,1.24227054,-2.4728,2.3086,4.7814,-0.018082638,-0.799906486,0.119693047,0.120851937,0.078745674,0.104389102,0.109258041,0.063255957,0.017159907,0.340052409,0.322892502,1.1873168,0.750064353,0.007874567,0.162690058,0.17515448,0.115620577,0.126382302,0.075566062,0.021765842,0.986254503,0.964488661,3.084754949,10.54168677,0.017515448,0.184039045,0.095535716,0.184549739,0.179341493,0.101296917,0.024070763,0.473121571,0.449050808,0.514641651,0.103301692,0.009553572,Imb-1,3
-0.004304,0.591576579,-0.01335,-0.01525125,0.51431394,-1.5263,1.629,3.1553,0.166771615,-0.090746377,0.059157658,0.042233,1.058722677,0.05675,0.03940625,1.12284711,-2.542,2.4246,4.9666,0.037380886,-0.422358369,0.105872268,0.042233,1.058722677,0.05675,0.03940625,1.12284711,-2.542,2.4246,4.9666,0.037380886,-0.422358369,0.105872268,0.099283655,0.063580265,0.081963282,0.091752431,0.047499766,0.008608,0.350840557,0.342232557,1.745169417,4.308507849,0.006358027,0.142917676,0.155807683,0.112458498,0.110513423,0.054232437,0.02700604,0.965851072,0.938845032,3.687234312,15.00794248,0.015580768,0.189816231,0.137883749,0.146340084,0.171265506,0.106554027,0.012016942,0.730716424,0.718699482,1.519317351,2.941825801,0.013788375,Imb-1,3
0.012616,0.676165369,-0.09485,-0.03983,0.56976318,-1.3177,2.1912,3.5089,0.738816886,0.563381241,0.067616537,-0.019526,1.153819183,-0.0929,-0.014195,1.29416154,-2.6628,2.1965,4.8593,-0.007495888,-0.76136376,0.115381918,-0.019526,1.153819183,-0.0929,-0.014195,1.29416154,-2.6628,2.1965,4.8593,-0.007495888,-0.76136376,0.115381918,0.110382592,0.077375866,0.087532227,0.097852492,0.051388878,0.022120146,0.410769657,0.388649511,1.752384099,3.559649223,0.007737587,0.164075791,0.161476189,0.115958508,0.128853133,0.049514285,0.027156374,0.886716113,0.859559739,2.996965412,9.527814956,0.016147619,0.212743663,0.134843134,0.175887857,0.195149182,0.109734636,0.027858271,0.670810509,0.642952238,1.314118584,1.760404992,0.013484313,Imb-1,3
0.050323,0.615726348,0.042,0.05928,0.56679798,-1.5537,1.7341,3.2878,-0.055052588,0.149517711,0.061572635,0.065474,1.040047981,0.06745,0.05750625,1.13485617,-2.3241,2.2757,4.5998,0.05179965,-0.655702265,0.104004798,0.065474,1.040047981,0.06745,0.05750625,1.13485617,-2.3241,2.2757,4.5998,0.05179965,-0.655702265,0.104004798,0.10163766,0.06951631,0.085335726,0.090320502,0.047039716,0.012966097,0.400198303,0.387232206,2.095150795,5.598253363,0.006951631,0.145432147,0.148583469,0.110815538,0.115267493,0.056867869,0.003188,0.887011941,0.883823941,3.174898973,11.6680192,0.014858347,0.188025005,0.143708031,0.159673186,0.167701466,0.098468441,0.008975277,0.858895756,0.849920479,2.252021857,7.49376306,0.014370803,Imb-1,3
0.007225,0.655780797,-0.12085,-0.03328,0.63966777,-1.3371,2.2591,3.5962,0.691814866,0.705546741,0.06557808,0.014955,1.094343889,0.02305,-0.010315,1.03626327,-2.5302,2.9217,5.4519,0.188321198,-0.007110602,0.109434389,0.014955,1.094343889,0.02305,-0.010315,1.03626327,-2.5302,2.9217,5.4519,0.188321198,-0.007110602,0.109434389,0.108623586,0.072703378,0.089422589,0.100037389,0.064128213,0.01445,0.315192233,0.300742233,0.980677182,0.252860997,0.007270338,0.155638838,0.153115803,0.114893379,0.12496885,0.063918431,0.022941406,0.853740471,0.830799066,3.193031942,11.02220512,0.01531158,0.210249945,0.122314521,0.180670315,0.194140489,0.10725839,0.04761344,0.577735138,0.530121698,1.185747603,1.091985454,0.012231452,Imb-1,3
-0.003803,0.647536517,-0.03675,-0.012525,0.53625642,-1.8078,1.7243,3.5321,0.155792391,0.319856385,0.064753652,0.038203,1.045397461,0.0307,0.059365,1.20046122,-2.9136,2.2004,5.114,-0.196333163,-0.457287853,0.104539746,0.038203,1.045397461,0.0307,0.059365,1.20046122,-2.9136,2.2004,5.114,-0.196333163,-0.457287853,0.104539746,0.104019337,0.076442202,0.089910109,0.093404266,0.068131591,0.007606,0.361619597,0.354013597,1.396143563,2.025199628,0.00764422,0.145148509,0.149974344,0.111191545,0.1157349,0.044301044,0.013117669,0.947133118,0.934015448,3.770494838,15.83131214,0.014997434,0.20711884,0.143029884,0.184296982,0.186087589,0.086287823,0.025635067,0.887087005,0.861451937,2.4106575,8.346821222,0.014302988,Imb-1,3
0.042233,0.6147013,0.01045,0.01633,0.64671012,-1.4668,2.1836,3.6504,0.439719044,0.419178219,0.06147013,-0.028248,1.152006641,-0.1681,-0.06570375,1.24553226,-2.4271,2.7808,5.2079,0.253898764,-0.673160772,0.115200664,-0.028248,1.152006641,-0.1681,-0.06570375,1.24553226,-2.4271,2.7808,5.2079,0.253898764,-0.673160772,0.115200664,0.097378348,0.074886897,0.082534628,0.08714542,0.063404164,0.006832469,0.333135955,0.326303486,1.385952135,2.043231375,0.00748869,0.153119887,0.17156482,0.112913812,0.117638507,0.04390803,0.012078618,1.094684085,1.082605467,3.916047443,16.979039,0.017156482,0.179639704,0.103358607,0.177132569,0.167539253,0.090018975,0.019832579,0.530805914,0.510973334,1.086816631,1.390798831,0.010335861,Imb-1,3
-0.039194,0.644014059,-0.02995,-0.06243375,0.57702792,-1.5342,2.6378,4.172,0.730798372,2.063359838,0.064401406,0.054414,1.127799882,0.1755,0.06597875,1.22084697,-2.6631,2.6213,5.2844,-0.115728631,-0.718355118,0.112779988,0.054414,1.127799882,0.1755,0.06597875,1.22084697,-2.6631,2.6213,5.2844,-0.115728631,-0.718355118,0.112779988,0.103817018,0.075930167,0.083675703,0.09175029,0.041181582,0.013037606,0.398614831,0.385577225,2.068784253,5.029152773,0.007593017,0.157784064,0.160778267,0.112728941,0.125359872,0.065543972,0.024415718,0.903730813,0.879315095,3.071934161,10.41040544,0.016077827,0.193219463,0.138508912,0.163044129,0.173943317,0.096448117,0.029126775,0.750060529,0.720933754,1.832374778,4.298437474,0.013850891,Imb-1,3
0.034505,0.593098608,0.0102,0.02131625,0.57346968,-1.3905,1.6946,3.0851,0.230632981,0.17557384,0.059309861,-0.001297,1.065315973,0.02125,-0.00352375,1.3202553,-2.5078,2.036,4.5438,-0.017610517,-0.819686212,0.106531597,-0.001297,1.065315973,0.02125,-0.00352375,1.3202553,-2.5078,2.036,4.5438,-0.017610517,-0.819686212,0.106531597,0.097554928,0.067124125,0.081916497,0.086885898,0.056804671,0.015839086,0.304228016,0.28838893,1.39035843,1.627910573,0.006712413,0.143081828,0.157215748,0.110252245,0.112522216,0.072532632,0.002594,0.923587416,0.920993416,3.224805436,11.82571534,0.015721575,0.185552058,0.141095719,0.148046988,0.160851161,0.070643513,0.020059563,0.648588894,0.628529331,1.769403952,2.8826455,0.014109572,Imb-1,3
0.051024,0.707093443,0.10545,0.04423,0.65449377,-1.525,2.1591,3.6841,0.184876645,0.290629125,0.070709344,0.036114,1.078919292,0.07345,0.03866125,1.03403937,-2.5394,2.3995,4.9389,-0.018941691,-0.435621269,0.107891929,0.036114,1.078919292,0.07345,0.03866125,1.03403937,-2.5394,2.3995,4.9389,-0.018941691,-0.435621269,0.107891929,0.113941362,0.083610189,0.098486251,0.103022378,0.064484759,0.008251047,0.467677423,0.459426376,1.727867581,4.454612707,0.008361019,0.139927491,0.163822745,0.086818882,0.10335135,0.043283196,0.022677871,0.970118747,0.947440876,3.364572224,12.59543784,0.016382275,0.206002495,0.122101076,0.189328804,0.190127427,0.095159527,0.043437403,0.593051453,0.54961405,1.17998855,1.302157989,0.012210108,Imb-1,3
-0.047025,0.634916524,-0.1143,-0.05788875,0.70897932,-1.8723,1.6786,3.5509,0.066543695,-0.110547257,0.063491652,-0.018956,1.067953469,-0.0965,-0.03366,1.1623584,-2.839,2.5881,5.4271,0.104602751,-0.442291196,0.106795347,-0.018956,1.067953469,-0.0965,-0.03366,1.1623584,-2.839,2.5881,5.4271,0.104602751,-0.442291196,0.106795347,0.101699069,0.075940337,0.086960309,0.088997613,0.055672378,0.016920124,0.419686898,0.402766773,1.979433359,4.85314364,0.007594034,0.137193222,0.163166791,0.098717762,0.10077743,0.063566512,0.004678167,0.920263121,0.915584954,3.087819974,10.40486215,0.016316679,0.191196718,0.154936758,0.146464917,0.167803163,0.115617463,0.010888231,0.838139,0.827250769,1.884562184,4.685038366,0.015493676,Imb-1,3
0.02625,0.664078683,0.03525,0.02994625,0.65338182,-1.658,1.7456,3.4036,-0.031184475,0.039103279,0.066407868,0.033507,1.103752117,0.0745,0.05146625,1.36154571,-2.2594,2.574,4.8334,-0.065033253,-0.725596801,0.110375212,0.033507,1.103752117,0.0745,0.05146625,1.36154571,-2.2594,2.574,4.8334,-0.065033253,-0.725596801,0.110375212,0.106557921,0.078731045,0.087844624,0.097026007,0.056893836,0.003655231,0.385111258,0.381456027,1.590036221,3.170718499,0.007873105,0.144347228,0.166521841,0.106387816,0.11155984,0.063756835,0.00899238,1.018654571,1.00966219,3.584357067,14.56413232,0.016652184,0.186782531,0.129038331,0.154330345,0.169865162,0.113013759,0.035734363,0.612852068,0.577117705,1.274682371,1.640519648,0.012903833,Imb-1,3
